device_id,measurement_id,room_name,room_id,predict_room,distance,optional_value,router_selection,handle_missing_values_strategy,router_presence_threshold,router_rssi_threshold,value_scaling_strategy,measurements_per_room,measurements_per_corridor,weights,algorithm,algorithm_value,duration,correct
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,15,5,distance,knn_euclidean,5,3.9950199127197266,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,15,7,distance,knn_euclidean,5,3.9910840988159184,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,15,9,distance,knn_euclidean,5,3.9348764419555664,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_352,18.65475810617763,-1,eduroam,-100,0,-100,none,15,11,distance,knn_euclidean,5,3.9712238311767583,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_352,16.97056274847714,-1,eduroam,-100,0,-100,none,15,13,distance,knn_euclidean,5,3.965728759765625,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,15,15,distance,knn_euclidean,5,3.978584289550781,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,15,17,distance,knn_euclidean,5,4.040224075317383,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,15,19,distance,knn_euclidean,5,4.141937255859375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,1,distance,knn_euclidean,5,4.148089408874512,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,3,distance,knn_euclidean,5,4.0474958419799805,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,5,distance,knn_euclidean,5,4.048195838928223,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,16.97056274847714,-1,eduroam,-100,0,-100,none,17,7,distance,knn_euclidean,5,4.04250431060791,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,9,distance,knn_euclidean,5,4.00837516784668,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,11,distance,knn_euclidean,5,4.093043327331542,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,13,distance,knn_euclidean,5,4.03791618347168,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,15,distance,knn_euclidean,5,4.156000137329102,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,17,distance,knn_euclidean,5,4.286324501037598,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,17,19,distance,knn_euclidean,5,4.358704566955566,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,1,distance,knn_euclidean,5,4.174291610717773,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,3,distance,knn_euclidean,5,4.124791145324707,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,5,distance,knn_euclidean,5,4.132702827453612,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,7,distance,knn_euclidean,5,4.174099922180176,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,9,distance,knn_euclidean,5,4.120643615722656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,11,distance,knn_euclidean,5,4.193256378173828,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,13,distance,knn_euclidean,5,4.089112281799316,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,15,distance,knn_euclidean,5,4.133272171020508,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,17,distance,knn_euclidean,5,4.32672882080078,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,71,WH_C_351,5,WH_C_351,10.0,-1,eduroam,-100,0,-100,none,19,19,distance,knn_euclidean,5,4.233931541442871,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,1,1,distance,knn_euclidean,5,3.6392679214477535,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,1,3,distance,knn_euclidean,5,3.6036634445190434,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,1,5,distance,knn_euclidean,5,3.597299575805664,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,21.93171219946131,-1,eduroam,-100,0,-100,none,1,7,distance,knn_euclidean,5,3.5541763305664062,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,1,9,distance,knn_euclidean,5,3.576615333557129,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,22.38302928559939,-1,eduroam,-100,0,-100,none,1,11,distance,knn_euclidean,5,3.632532119750976,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,21.93171219946131,-1,eduroam,-100,0,-100,none,1,13,distance,knn_euclidean,5,3.6177358627319336,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,21.840329667841555,-1,eduroam,-100,0,-100,none,1,15,distance,knn_euclidean,5,3.700579643249512,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,1,17,distance,knn_euclidean,5,3.6824321746826176,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,1,19,distance,knn_euclidean,5,3.653563499450683,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,3,1,distance,knn_euclidean,5,3.6180124282836914,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,21.840329667841555,-1,eduroam,-100,0,-100,none,3,3,distance,knn_euclidean,5,3.691492080688477,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_424,21.93171219946131,-1,eduroam,-100,0,-100,none,3,5,distance,knn_euclidean,5,3.645863533020019,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,3,7,distance,knn_euclidean,5,3.653932571411133,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,24.08318915758459,-1,eduroam,-100,0,-100,none,3,9,distance,knn_euclidean,5,3.624691963195801,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,24.758836806279895,-1,eduroam,-100,0,-100,none,3,11,distance,knn_euclidean,5,3.634632110595703,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,8.366600265340756,-1,eduroam,-100,0,-100,none,3,13,distance,knn_euclidean,5,3.653007507324219,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,3,15,distance,knn_euclidean,5,3.7189159393310542,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,3,17,distance,knn_euclidean,5,3.7050600051879887,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,3,19,distance,knn_euclidean,5,3.72428035736084,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,5,1,distance,knn_euclidean,5,3.7051401138305664,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,5,3,distance,knn_euclidean,5,3.7219963073730464,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,24.08318915758459,-1,eduroam,-100,0,-100,none,5,5,distance,knn_euclidean,5,3.7874917984008785,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,5,7,distance,knn_euclidean,5,3.7281236648559566,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,8.366600265340756,-1,eduroam,-100,0,-100,none,5,9,distance,knn_euclidean,5,3.6683320999145503,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,5,11,distance,knn_euclidean,5,3.7140283584594727,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,5,13,distance,knn_euclidean,5,3.7051477432250977,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,21.840329667841555,-1,eduroam,-100,0,-100,none,5,15,distance,knn_euclidean,5,3.716152191162109,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,5,17,distance,knn_euclidean,5,3.717020034790039,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,8.366600265340756,-1,eduroam,-100,0,-100,none,5,19,distance,knn_euclidean,5,3.7505836486816406,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,24.779023386727733,-1,eduroam,-100,0,-100,none,7,1,distance,knn_euclidean,5,3.7119731903076176,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,7,3,distance,knn_euclidean,5,3.6802272796630864,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,7,5,distance,knn_euclidean,5,3.883234977722168,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,7,7,distance,knn_euclidean,5,3.7398853302001953,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,7,9,distance,knn_euclidean,5,3.7480878829956055,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,7,11,distance,knn_euclidean,5,3.7510919570922847,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,7,13,distance,knn_euclidean,5,3.783599853515625,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,7,15,distance,knn_euclidean,5,3.8062915802001953,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,7,17,distance,knn_euclidean,5,3.799296379089355,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,7,19,distance,knn_euclidean,5,3.82160758972168,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,9,1,distance,knn_euclidean,5,3.796452522277832,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,9,3,distance,knn_euclidean,5,3.860859870910645,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,11.135528725660045,-1,eduroam,-100,0,-100,none,9,5,distance,knn_euclidean,5,3.7760047912597656,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,9,7,distance,knn_euclidean,5,3.898223876953125,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,8.366600265340756,-1,eduroam,-100,0,-100,none,9,9,distance,knn_euclidean,5,3.832332611083984,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,9,11,distance,knn_euclidean,5,3.8345918655395503,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,9,13,distance,knn_euclidean,5,3.8415927886962895,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,21.840329667841555,-1,eduroam,-100,0,-100,none,9,15,distance,knn_euclidean,5,3.9199161529541016,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,9,17,distance,knn_euclidean,5,3.817654609680176,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,8.366600265340756,-1,eduroam,-100,0,-100,none,9,19,distance,knn_euclidean,5,3.8648080825805664,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,11,1,distance,knn_euclidean,5,3.784855842590332,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,11,3,distance,knn_euclidean,5,3.835224151611328,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,11,5,distance,knn_euclidean,5,3.8380355834960938,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,8.366600265340756,-1,eduroam,-100,0,-100,none,11,7,distance,knn_euclidean,5,3.9539403915405273,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,15.491933384829668,-1,eduroam,-100,0,-100,none,11,9,distance,knn_euclidean,5,3.8847799301147456,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,11,11,distance,knn_euclidean,5,3.9438438415527344,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,11,13,distance,knn_euclidean,5,3.897417068481445,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,11,15,distance,knn_euclidean,5,3.898927688598633,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,11,17,distance,knn_euclidean,5,3.924427986145019,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,11,19,distance,knn_euclidean,5,3.9045886993408208,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,21.840329667841555,-1,eduroam,-100,0,-100,none,13,1,distance,knn_euclidean,5,3.961039543151856,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,3,distance,knn_euclidean,5,3.9560518264770512,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,5,distance,knn_euclidean,5,3.9018411636352544,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,7,distance,knn_euclidean,5,4.015196800231934,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,9,distance,knn_euclidean,5,3.9495410919189458,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,11,distance,knn_euclidean,5,4.0113372802734375,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,13,distance,knn_euclidean,5,3.966343879699707,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,11.135528725660045,-1,eduroam,-100,0,-100,none,13,15,distance,knn_euclidean,5,3.9666318893432617,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,13,17,distance,knn_euclidean,5,3.9594554901123047,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_35_corridor,11.135528725660045,-1,eduroam,-100,0,-100,none,13,19,distance,knn_euclidean,5,4.080573081970215,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,1,distance,knn_euclidean,5,3.908533096313477,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,3,distance,knn_euclidean,5,3.9641351699829106,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,5,distance,knn_euclidean,5,3.9226875305175777,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,21.93171219946131,-1,eduroam,-100,0,-100,none,15,7,distance,knn_euclidean,5,3.976296424865723,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,9,distance,knn_euclidean,5,4.059300422668458,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,11,distance,knn_euclidean,5,4.071915626525878,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,13,distance,knn_euclidean,5,3.992423057556152,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,15,distance,knn_euclidean,5,4.048731803894043,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,17,distance,knn_euclidean,5,4.010663986206055,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,15,19,distance,knn_euclidean,5,4.177599906921388,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,1,distance,knn_euclidean,5,3.9812068939208984,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,3,distance,knn_euclidean,5,4.031001091003418,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,5,distance,knn_euclidean,5,4.037615776062012,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,7,distance,knn_euclidean,5,4.094444274902344,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,9,distance,knn_euclidean,5,4.040696144104004,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,11,distance,knn_euclidean,5,4.110896110534668,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,13,distance,knn_euclidean,5,4.055108070373535,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,15,distance,knn_euclidean,5,4.086163520812988,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,17,distance,knn_euclidean,5,4.111688613891602,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,17,19,distance,knn_euclidean,5,4.0801239013671875,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,1,distance,knn_euclidean,5,4.022432327270508,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,3,distance,knn_euclidean,5,4.162484169006348,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,5,distance,knn_euclidean,5,4.023911476135255,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,7,distance,knn_euclidean,5,4.244363784790039,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,9,distance,knn_euclidean,5,4.1484880447387695,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,11,distance,knn_euclidean,5,4.1304121017456055,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,13,distance,knn_euclidean,5,4.109096527099609,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,15,distance,knn_euclidean,5,4.123791694641113,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,17,distance,knn_euclidean,5,4.106976509094238,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,21,WH_C_335,2,WH_C_335,8.366600265340756,-1,eduroam,-100,0,-100,none,19,19,distance,knn_euclidean,5,4.131056785583496,True
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_350,5.0990195135927845,-1,eduroam,-100,0,-100,none,1,1,distance,knn_euclidean,5,3.516057014465332,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_350,5.0990195135927845,-1,eduroam,-100,0,-100,none,1,3,distance,knn_euclidean,5,3.6844425201416016,False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_35_corridor,2.0,-1,eduroam,-100,0,-100,none,1,5,distance,knn_euclidean,5,3.5596237182617188,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_35_corridor,5.0990195135927845,-1,eduroam,-100,0,-100,none,1,7,distance,knn_euclidean,5,3.635311126708984,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_35_corridor,5.0990195135927845,-1,eduroam,-100,0,-100,none,1,9,distance,knn_euclidean,5,3.6816644668579106,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_35_corridor,2.0,-1,eduroam,-100,0,-100,none,1,11,distance,knn_euclidean,5,3.6224603652954097,Not False
ea639e9b-5f04-407f-a5c1-4a4a5623ac4b,433,WH_C_351,5,WH_C_35_corridor,5.0990195135927845,-1,eduroam,-100,0,-100,none,1,13,distance,knn_euclidean,5,3.616988182067871,Not False
